class@R,a7@le0.09,a2@le0.06,a3@le0.08,a20@g0.62,a35@0.4_0.6,a36@0.4_0.58,a44@le0.14,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a43@le0.15,a9@0.15_0.29,a50@le0.02,a34@0.4_0.6,a53@0.007_0.01,a47@le0.06,a8@0.14_0.27,a48@le0.03,a4@le0.08,a51@le0.01,a27@g0.8,a11@le0.16,a10@le0.16,a12@le0.15
class@M,a2@le0.06,a3@le0.08,a20@0.24_0.43,a7@0.09_0.18,a45@le0.14,a0@le0.02,a1@le0.04,a44@0.14_0.28,a43@le0.15,a35@le0.2,a36@le0.2,a9@0.15_0.29,a10@0.16_0.31,a12@0.15_0.29,a50@le0.02,a53@0.007_0.01,a34@le0.21,a8@0.14_0.27,a4@le0.08,a51@le0.01,a48@0.03_0.07,a27@g0.8,a47@0.13_0.2,a11@0.29_0.43,a46@0.11_0.22
class@M,a2@le0.06,a3@le0.08,a20@0.24_0.43,a44@le0.14,a45@le0.14,a0@le0.02,a1@le0.04,a9@0.29_0.43,a10@0.3_0.45,a46@le0.11,a43@le0.15,a35@le0.2,a36@le0.2,a12@0.15_0.29,a50@le0.02,a34@le0.21,a7@0.18_0.27,a47@0.06_0.13,a51@le0.01,a48@0.03_0.07,a53@le0.007,a27@g0.8,a11@0.29_0.43,a4@0.08_0.16,a8@0.27_0.41
class@R,a2@le0.06,a3@le0.08,a20@le0.24,a44@le0.14,a7@0.09_0.18,a45@le0.14,a0@le0.02,a1@le0.04,a9@0.29_0.43,a46@le0.11,a12@g0.57,a43@le0.15,a27@0.2_0.4,a36@0.2_0.4,a10@0.16_0.31,a50@le0.02,a34@le0.21,a35@0.2_0.4,a47@le0.06,a8@0.14_0.27,a48@le0.03,a4@le0.08,a51@le0.01,a53@le0.007,a11@0.29_0.43
class@R,a2@le0.06,a3@le0.08,a20@g0.62,a12@0.29_0.43,a44@le0.14,a7@0.09_0.18,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a35@le0.2,a36@le0.2,a9@0.15_0.29,a10@0.16_0.31,a50@le0.02,a53@0.007_0.01,a47@le0.06,a8@0.14_0.27,a48@le0.03,a4@le0.08,a51@le0.01,a27@g0.8,a11@0.29_0.43,a43@0.15_0.3,a34@0.21_0.41
class@M,a2@le0.06,a3@le0.08,a20@0.24_0.43,a7@0.09_0.18,a1@le0.04,a44@0.14_0.28,a11@0.16_0.29,a48@0.07_0.1,a35@le0.2,a36@le0.2,a9@0.15_0.29,a10@0.16_0.31,a12@0.15_0.29,a50@le0.02,a34@le0.21,a8@0.14_0.27,a4@le0.08,a0@0.02_0.05,a51@le0.01,a53@le0.007,a27@g0.8,a47@0.13_0.2,a43@0.15_0.3,a46@0.11_0.22,a45@0.14_0.29
class@M,a2@le0.06,a3@le0.08,a20@g0.62,a12@0.29_0.43,a0@le0.02,a1@le0.04,a9@0.29_0.43,a51@0.01,a10@0.3_0.45,a44@0.14_0.28,a35@le0.2,a36@le0.2,a50@le0.02,a7@0.18_0.27,a47@0.06_0.13,a8@0.14_0.27,a4@le0.08,a48@0.03_0.07,a53@le0.007,a27@g0.8,a11@0.29_0.43,a43@0.15_0.3,a46@0.11_0.22,a34@0.21_0.41,a45@0.14_0.29
class@M,a2@le0.06,a3@le0.08,a20@g0.62,a12@0.29_0.43,a44@le0.14,a53@0.01_0.02,a7@0.09_0.18,a45@le0.14,a0@le0.02,a1@le0.04,a11@0.16_0.29,a43@le0.15,a35@le0.2,a9@0.15_0.29,a36@0.2_0.4,a10@0.16_0.31,a50@le0.02,a34@le0.21,a47@0.06_0.13,a8@0.14_0.27,a51@le0.01,a48@0.03_0.07,a27@g0.8,a46@0.11_0.22,a4@0.08_0.16
class@R,a20@g0.62,a9@g0.57,a44@le0.14,a12@0.43_0.57,a3@g0.08,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a43@le0.15,a35@le0.2,a4@0.24_0.32,a27@0.2_0.4,a8@g0.41,a36@le0.2,a50@le0.02,a53@0.007_0.01,a34@le0.21,a7@g0.36,a47@le0.06,a48@le0.03,a51@le0.01,a11@g0.43,a2@g0.06,a10@0.45_0.59
class@M,a3@le0.08,a20@g0.62,a12@0.29_0.43,a9@g0.57,a35@0.4_0.6,a36@0.4_0.58,a53@0.01_0.02,a45@le0.14,a51@0.01,a44@0.14_0.28,a1@0.04_0.09,a48@0.07_0.1,a27@0.2_0.4,a7@0.18_0.27,a47@g0.2,a50@g0.02,a0@0.02_0.05,a4@le0.08,a43@0.15_0.3,a46@0.11_0.22,a10@g0.59,a11@g0.43,a8@0.27_0.41,a2@g0.06,a34@0.6_0.8
class@R,a20@0.24_0.43,a27@0.6_0.8,a3@g0.08,a44@0.14_0.28,a35@g0.6,a1@0.04_0.09,a10@0.16_0.31,a12@0.15_0.29,a50@le0.02,a7@0.18_0.27,a47@0.06_0.13,a8@0.14_0.27,a9@le0.15,a0@0.02_0.05,a51@le0.01,a48@0.03_0.07,a53@le0.007,a11@0.29_0.43,a43@0.15_0.3,a46@0.11_0.22,a4@0.08_0.16,a2@g0.06,a36@g0.5,a45@0.14_0.29,a34@0.6_0.8
class@R,a7@le0.09,a2@le0.06,a3@le0.08,a20@g0.62,a44@le0.14,a10@le0.16,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a35@g0.6,a43@le0.15,a8@le0.14,a50@le0.02,a47@le0.06,a9@le0.15,a48@le0.03,a4@le0.08,a51@le0.01,a53@le0.007,a27@g0.8,a11@le0.16,a36@g0.5,a34@0.6_0.8,a12@le0.15
class@M,a7@le0.09,a2@le0.06,a20@0.24_0.43,a53@0.01_0.02,a3@g0.08,a10@le0.16,a1@le0.04,a44@0.14_0.28,a35@g0.6,a11@0.16_0.29,a27@0.41_0.61,a4@0.16_0.24,a9@0.15_0.29,a12@0.15_0.29,a8@le0.14,a50@g0.02,a0@0.02_0.05,a51@le0.01,a48@0.03_0.07,a47@0.13_0.2,a43@0.15_0.3,a46@0.11_0.22,a36@g0.5,a45@0.14_0.29,a34@0.6_0.8
class@M,a7@le0.09,a20@g0.62,a44@g0.28,a3@g0.08,a45@g0.29,a0@0.05_0.08,a51@0.01,a1@g0.09,a11@0.16_0.29,a48@0.07_0.1,a35@le0.2,a4@0.16_0.24,a36@0.2_0.4,a10@0.16_0.31,a12@0.15_0.29,a53@0.007_0.01,a34@0.4_0.6,a47@0.06_0.13,a8@0.14_0.27,a9@le0.15,a50@g0.02,a46@0.22_0.33,a27@g0.8,a43@0.15_0.3,a2@g0.06
class@M,a2@le0.06,a3@le0.08,a20@g0.62,a44@g0.28,a12@0.43_0.57,a7@0.09_0.18,a9@0.29_0.43,a46@le0.11,a1@0.04_0.09,a48@0.07_0.1,a36@le0.2,a34@le0.21,a35@0.2_0.4,a8@0.14_0.27,a50@g0.02,a4@le0.08,a0@0.02_0.05,a51@le0.01,a43@g0.3,a53@le0.007,a27@g0.8,a47@0.13_0.2,a11@g0.43,a45@0.14_0.29,a10@0.45_0.59
class@R,a2@le0.06,a3@le0.08,a27@0.6_0.8,a20@0.43_0.62,a48@0.11_0.15,a1@le0.04,a51@0.01,a44@0.14_0.28,a35@g0.6,a9@0.15_0.29,a10@0.16_0.31,a50@le0.02,a34@0.4_0.6,a53@0.007_0.01,a7@0.27_0.36,a47@g0.2,a4@le0.08,a46@0.22_0.33,a43@0.15_0.3,a8@0.27_0.41,a11@le0.16,a36@g0.5,a0@0.08_0.1,a45@0.14_0.29,a12@le0.15
class@R,a7@le0.09,a2@le0.06,a3@le0.08,a44@g0.28,a20@le0.24,a10@le0.16,a51@0.01,a34@g0.8,a35@g0.6,a1@0.04_0.09,a27@0.41_0.61,a12@0.15_0.29,a8@le0.14,a50@le0.02,a47@0.06_0.13,a9@le0.15,a4@le0.08,a0@0.02_0.05,a48@0.03_0.07,a43@g0.3,a53@le0.007,a46@0.11_0.22,a11@le0.16,a36@g0.5,a45@0.14_0.29
class@R,a7@le0.09,a2@le0.06,a3@le0.08,a20@le0.24,a44@le0.14,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a36@le0.2,a8@le0.14,a34@0.4_0.6,a50@le0.02,a35@0.2_0.4,a47@le0.06,a9@le0.15,a48@le0.03,a4@le0.08,a51@le0.01,a53@le0.007,a27@g0.8,a43@0.15_0.3,a11@le0.16,a10@le0.16,a12@le0.15
class@R,a2@le0.06,a3@le0.08,a20@0.24_0.43,a44@le0.14,a7@0.09_0.18,a45@le0.14,a0@le0.02,a1@le0.04,a51@0.01,a46@le0.11,a11@0.16_0.29,a43@le0.15,a35@le0.2,a36@le0.2,a12@0.15_0.29,a8@le0.14,a50@le0.02,a47@le0.06,a9@le0.15,a48@le0.03,a4@le0.08,a53@le0.007,a27@g0.8,a34@0.21_0.41,a10@le0.16
class@M,a2@le0.06,a3@le0.08,a44@g0.28,a20@le0.24,a7@0.09_0.18,a45@g0.29,a0@le0.02,a1@le0.04,a9@0.29_0.43,a35@g0.6,a11@0.16_0.29,a48@0.07_0.1,a10@0.16_0.31,a12@0.15_0.29,a50@le0.02,a4@le0.08,a51@le0.01,a43@g0.3,a53@le0.007,a27@g0.8,a47@0.13_0.2,a46@0.11_0.22,a8@0.27_0.41,a36@g0.5,a34@0.6_0.8
class@M,a20@g0.62,a27@0.6_0.8,a44@g0.28,a9@g0.57,a3@g0.08,a45@g0.29,a51@0.01,a34@g0.8,a1@g0.09,a46@le0.11,a35@g0.6,a11@0.16_0.29,a10@0.45_0.59,a8@g0.41,a50@le0.02,a53@0.007_0.01,a7@g0.36,a47@0.06_0.13,a48@le0.03,a43@g0.3,a4@0.08_0.16,a2@g0.06,a36@g0.5,a0@0.08_0.1,a12@le0.15
class@M,a2@le0.06,a3@le0.08,a20@g0.62,a27@0.6_0.8,a44@g0.28,a36@0.4_0.58,a12@0.43_0.57,a7@0.09_0.18,a1@le0.04,a9@0.29_0.43,a10@0.3_0.45,a50@le0.02,a53@0.007_0.01,a34@le0.21,a35@0.2_0.4,a47@le0.06,a48@le0.03,a4@le0.08,a0@0.02_0.05,a51@le0.01,a43@g0.3,a46@0.11_0.22,a11@g0.43,a8@0.27_0.41,a45@0.14_0.29
class@M,a7@le0.09,a2@le0.06,a3@le0.08,a20@g0.62,a36@0.4_0.58,a44@le0.14,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a43@le0.15,a27@0.2_0.4,a9@0.15_0.29,a10@0.16_0.31,a12@0.15_0.29,a50@le0.02,a53@0.007_0.01,a34@le0.21,a35@0.2_0.4,a47@0.06_0.13,a8@0.14_0.27,a4@le0.08,a51@le0.01,a48@0.03_0.07,a11@le0.16
class@M,a2@le0.06,a3@le0.08,a44@g0.28,a20@le0.24,a48@0.11_0.15,a7@0.09_0.18,a45@g0.29,a1@le0.04,a9@0.29_0.43,a51@0.01,a35@g0.6,a11@0.16_0.29,a46@g0.33,a10@0.16_0.31,a12@0.15_0.29,a8@0.14_0.27,a47@g0.2,a50@g0.02,a4@le0.08,a0@0.02_0.05,a43@g0.3,a53@le0.007,a27@g0.8,a36@g0.5,a34@0.6_0.8
class@M,a2@le0.06,a3@le0.08,a20@0.43_0.62,a44@le0.14,a7@0.09_0.18,a45@le0.14,a1@le0.04,a46@le0.11,a43@le0.15,a27@0.41_0.61,a35@le0.2,a36@le0.2,a9@0.15_0.29,a10@0.16_0.31,a12@0.15_0.29,a50@le0.02,a34@le0.21,a47@le0.06,a8@0.14_0.27,a48@le0.03,a0@0.02_0.05,a51@le0.01,a53@le0.007,a11@0.29_0.43,a4@0.08_0.16
class@M,a2@le0.06,a3@le0.08,a20@g0.62,a7@0.09_0.18,a1@le0.04,a44@0.14_0.28,a11@0.16_0.29,a35@le0.2,a36@le0.2,a9@0.15_0.29,a10@0.16_0.31,a12@0.15_0.29,a8@le0.14,a50@le0.02,a34@le0.21,a47@0.06_0.13,a4@le0.08,a0@0.02_0.05,a51@le0.01,a48@0.03_0.07,a53@le0.007,a27@g0.8,a43@0.15_0.3,a46@0.11_0.22,a45@0.14_0.29
class@M,a3@le0.08,a20@g0.62,a12@0.29_0.43,a44@le0.14,a53@0.01_0.02,a7@0.09_0.18,a45@le0.14,a0@le0.02,a46@le0.11,a11@0.16_0.29,a43@le0.15,a1@0.04_0.09,a27@0.41_0.61,a9@0.15_0.29,a36@0.2_0.4,a10@0.16_0.31,a8@le0.14,a50@le0.02,a35@0.2_0.4,a47@le0.06,a48@le0.03,a4@le0.08,a51@le0.01,a34@0.21_0.41,a2@g0.06
class@R,a7@le0.09,a3@le0.08,a20@g0.62,a44@0.14_0.28,a43@le0.15,a1@0.04_0.09,a27@0.41_0.61,a35@le0.2,a36@le0.2,a9@0.15_0.29,a10@0.16_0.31,a12@0.15_0.29,a50@le0.02,a47@le0.06,a8@0.14_0.27,a48@le0.03,a0@0.02_0.05,a51@le0.01,a53@le0.007,a11@0.29_0.43,a46@0.11_0.22,a34@0.21_0.41,a4@0.08_0.16,a2@g0.06,a45@0.14_0.29
class@M,a12@0.29_0.43,a27@0.6_0.8,a44@g0.28,a20@0.43_0.62,a48@0.11_0.15,a3@g0.08,a7@0.09_0.18,a45@g0.29,a9@0.29_0.43,a0@0.05_0.08,a51@0.01,a1@0.04_0.09,a35@le0.2,a4@0.24_0.32,a36@le0.2,a10@0.16_0.31,a8@0.14_0.27,a47@g0.2,a50@g0.02,a53@g0.02,a46@0.22_0.33,a43@g0.3,a34@0.21_0.41,a11@le0.16,a2@g0.06
class@M,a7@le0.09,a2@le0.06,a3@le0.08,a20@g0.62,a44@g0.28,a0@le0.02,a1@le0.04,a34@g0.8,a46@le0.11,a35@g0.6,a11@0.16_0.29,a10@0.16_0.31,a12@0.15_0.29,a8@le0.14,a50@le0.02,a47@le0.06,a9@le0.15,a48@le0.03,a4@le0.08,a51@le0.01,a43@g0.3,a53@le0.007,a27@g0.8,a36@g0.5,a45@0.14_0.29
class@R,a2@le0.06,a3@le0.08,a20@0.24_0.43,a35@0.4_0.6,a44@le0.14,a7@0.09_0.18,a45@le0.14,a1@le0.04,a46@le0.11,a36@0.2_0.4,a8@le0.14,a50@le0.02,a47@le0.06,a9@le0.15,a48@le0.03,a4@le0.08,a0@0.02_0.05,a51@le0.01,a53@le0.007,a27@g0.8,a43@0.15_0.3,a11@le0.16,a10@le0.16,a34@0.6_0.8,a12@le0.15
class@R,a2@le0.06,a3@le0.08,a20@g0.62,a27@0.6_0.8,a44@le0.14,a7@0.09_0.18,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a43@le0.15,a35@le0.2,a36@0.2_0.4,a8@le0.14,a50@le0.02,a53@0.007_0.01,a47@le0.06,a9@le0.15,a48@le0.03,a4@le0.08,a51@le0.01,a34@0.21_0.41,a11@le0.16,a10@le0.16,a12@le0.15
class@M,a2@le0.06,a3@le0.08,a20@g0.62,a12@0.29_0.43,a44@g0.28,a48@0.11_0.15,a7@0.09_0.18,a0@le0.02,a1@le0.04,a10@0.3_0.45,a27@0.41_0.61,a36@le0.2,a9@0.15_0.29,a50@le0.02,a35@0.2_0.4,a8@0.14_0.27,a4@le0.08,a51@le0.01,a53@le0.007,a47@0.13_0.2,a11@0.29_0.43,a43@0.15_0.3,a46@0.11_0.22,a45@0.14_0.29,a34@0.6_0.8
class@M,a2@le0.06,a20@g0.62,a12@0.29_0.43,a44@le0.14,a3@g0.08,a7@0.09_0.18,a45@le0.14,a0@le0.02,a1@le0.04,a51@0.01,a46@le0.11,a43@le0.15,a27@0.41_0.61,a4@0.16_0.24,a36@0.2_0.4,a10@0.16_0.31,a8@le0.14,a50@le0.02,a34@le0.21,a35@0.2_0.4,a53@0.007_0.01,a47@le0.06,a9@le0.15,a48@le0.03,a11@0.29_0.43
class@M,a2@le0.06,a3@le0.08,a20@g0.62,a44@g0.28,a12@0.43_0.57,a7@0.09_0.18,a0@le0.02,a1@le0.04,a9@0.29_0.43,a51@0.01,a10@0.3_0.45,a48@0.07_0.1,a36@0.2_0.4,a53@0.007_0.01,a34@le0.21,a35@0.2_0.4,a8@0.14_0.27,a47@g0.2,a50@g0.02,a4@le0.08,a43@g0.3,a27@g0.8,a46@0.11_0.22,a11@g0.43,a45@0.14_0.29
class@R,a2@le0.06,a3@le0.08,a20@0.24_0.43,a27@0.6_0.8,a53@0.01_0.02,a10@le0.16,a7@0.09_0.18,a0@le0.02,a1@le0.04,a34@g0.8,a44@0.14_0.28,a35@g0.6,a11@0.16_0.29,a46@le0.11,a8@le0.14,a50@le0.02,a47@le0.06,a9@le0.15,a48@le0.03,a4@le0.08,a51@le0.01,a43@0.15_0.3,a36@g0.5,a45@0.14_0.29,a12@le0.15
class@M,a7@le0.09,a2@le0.06,a3@le0.08,a20@0.24_0.43,a12@0.29_0.43,a44@le0.14,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a11@0.16_0.29,a43@le0.15,a35@le0.2,a36@le0.2,a9@0.15_0.29,a10@0.16_0.31,a8@le0.14,a50@le0.02,a47@0.06_0.13,a48@le0.03,a4@le0.08,a51@le0.01,a53@le0.007,a27@g0.8,a34@0.21_0.41
class@M,a20@g0.62,a44@le0.14,a12@0.43_0.57,a3@g0.08,a7@0.09_0.18,a45@le0.14,a0@0.05_0.08,a51@0.01,a46@le0.11,a43@le0.15,a1@0.04_0.09,a27@0.41_0.61,a35@le0.2,a36@le0.2,a9@0.15_0.29,a10@0.16_0.31,a50@le0.02,a34@le0.21,a47@le0.06,a8@0.14_0.27,a48@0.03_0.07,a53@le0.007,a11@0.29_0.43,a4@0.08_0.16,a2@g0.06
class@M,a2@le0.06,a3@le0.08,a20@0.24_0.43,a12@0.29_0.43,a7@0.09_0.18,a45@le0.14,a0@le0.02,a1@le0.04,a44@0.14_0.28,a11@0.16_0.29,a43@le0.15,a35@le0.2,a36@le0.2,a9@0.15_0.29,a10@0.16_0.31,a34@le0.21,a47@0.06_0.13,a8@0.14_0.27,a50@g0.02,a51@le0.01,a48@0.03_0.07,a53@le0.007,a27@g0.8,a46@0.11_0.22,a4@0.08_0.16
class@M,a7@le0.09,a3@le0.08,a27@0.6_0.8,a20@0.43_0.62,a45@le0.14,a0@le0.02,a51@0.01,a44@0.14_0.28,a46@le0.11,a11@0.16_0.29,a1@0.04_0.09,a48@0.07_0.1,a35@le0.2,a36@0.2_0.4,a10@0.16_0.31,a12@0.15_0.29,a47@0.06_0.13,a8@0.14_0.27,a9@le0.15,a50@g0.02,a53@g0.02,a4@le0.08,a43@g0.3,a34@0.21_0.41,a2@g0.06
class@M,a7@le0.09,a2@le0.06,a3@le0.08,a20@g0.62,a35@0.4_0.6,a36@0.4_0.58,a44@le0.14,a53@0.01_0.02,a45@le0.14,a1@le0.04,a11@0.16_0.29,a27@0.2_0.4,a12@0.15_0.29,a8@le0.14,a34@0.4_0.6,a50@le0.02,a47@0.06_0.13,a9@le0.15,a4@le0.08,a0@0.02_0.05,a51@le0.01,a48@0.03_0.07,a43@0.15_0.3,a46@0.11_0.22,a10@le0.16
class@R,a2@le0.06,a3@le0.08,a20@0.43_0.62,a35@0.4_0.6,a36@0.4_0.58,a44@le0.14,a7@0.09_0.18,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a9@0.15_0.29,a8@le0.14,a50@le0.02,a47@le0.06,a48@le0.03,a4@le0.08,a51@le0.01,a53@le0.007,a27@g0.8,a43@0.15_0.3,a11@le0.16,a10@le0.16,a34@0.6_0.8,a12@le0.15
class@R,a7@le0.09,a2@le0.06,a3@le0.08,a20@g0.62,a35@0.4_0.6,a36@0.4_0.58,a44@le0.14,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a43@le0.15,a50@le0.02,a34@0.4_0.6,a47@le0.06,a8@0.14_0.27,a9@le0.15,a48@le0.03,a4@le0.08,a51@le0.01,a53@le0.007,a27@g0.8,a11@le0.16,a10@le0.16,a12@le0.15
class@M,a2@le0.06,a3@le0.08,a20@0.24_0.43,a27@0.6_0.8,a44@g0.28,a48@0.11_0.15,a7@0.09_0.18,a45@g0.29,a1@le0.04,a51@0.01,a35@le0.2,a9@0.15_0.29,a36@0.2_0.4,a46@g0.33,a12@0.15_0.29,a8@le0.14,a50@le0.02,a47@g0.2,a4@le0.08,a0@0.02_0.05,a43@g0.3,a53@le0.007,a34@0.21_0.41,a11@le0.16,a10@le0.16
class@M,a3@le0.08,a20@g0.62,a44@g0.28,a9@0.43_0.57,a45@g0.29,a34@g0.8,a1@g0.09,a10@0.3_0.45,a35@g0.6,a48@0.07_0.1,a27@0.2_0.4,a8@g0.41,a53@0.007_0.01,a7@0.18_0.27,a50@g0.02,a4@le0.08,a0@g0.1,a51@le0.01,a46@0.22_0.33,a47@0.13_0.2,a43@0.15_0.3,a11@le0.16,a2@g0.06,a36@g0.5,a12@le0.15
class@M,a2@le0.06,a3@le0.08,a20@g0.62,a44@g0.28,a12@0.43_0.57,a7@0.09_0.18,a9@0.43_0.57,a1@le0.04,a51@0.01,a46@le0.11,a35@le0.2,a36@le0.2,a34@le0.21,a47@0.06_0.13,a50@g0.02,a0@0.02_0.05,a48@0.03_0.07,a43@g0.3,a53@le0.007,a27@g0.8,a11@g0.43,a4@0.08_0.16,a8@0.27_0.41,a45@0.14_0.29,a10@0.45_0.59
class@R,a7@le0.09,a2@le0.06,a3@le0.08,a27@0.6_0.8,a20@le0.24,a44@le0.14,a53@0.01_0.02,a10@le0.16,a45@le0.14,a0@le0.02,a1@le0.04,a34@g0.8,a46@le0.11,a35@g0.6,a11@0.16_0.29,a8@le0.14,a50@le0.02,a47@0.06_0.13,a9@le0.15,a4@le0.08,a51@le0.01,a48@0.03_0.07,a43@0.15_0.3,a36@g0.5,a12@le0.15
class@R,a7@le0.09,a2@le0.06,a3@le0.08,a20@0.43_0.62,a35@0.4_0.6,a36@0.4_0.58,a44@le0.14,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a43@le0.15,a8@le0.14,a34@0.4_0.6,a50@le0.02,a47@le0.06,a9@le0.15,a48@le0.03,a4@le0.08,a51@le0.01,a53@le0.007,a27@g0.8,a11@le0.16,a10@le0.16,a12@le0.15
class@M,a2@le0.06,a3@le0.08,a20@g0.62,a35@0.4_0.6,a44@le0.14,a7@0.09_0.18,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a43@le0.15,a27@0.2_0.4,a36@le0.2,a9@0.15_0.29,a10@0.16_0.31,a12@0.15_0.29,a50@le0.02,a47@0.06_0.13,a8@0.14_0.27,a4@le0.08,a51@le0.01,a48@0.03_0.07,a53@le0.007,a11@0.29_0.43,a34@0.6_0.8
class@R,a2@le0.06,a3@le0.08,a27@0.6_0.8,a20@le0.24,a44@le0.14,a7@0.09_0.18,a45@le0.14,a0@le0.02,a1@le0.04,a46@le0.11,a43@le0.15,a36@le0.2,a12@0.15_0.29,a8@le0.14,a50@le0.02,a35@0.2_0.4,a47@le0.06,a9@le0.15,a48@le0.03,a4@le0.08,a51@le0.01,a53@le0.007,a34@0.21_0.41,a11@le0.16,a10@le0.16
class@M,a2@le0.06,a3@le0.08,a44@g0.28,a20@le0.24,a0@le0.02,a1@le0.04,a9@0.29_0.43,a51@0.01,a35@g0.6,a48@0.07_0.1,a10@0.16_0.31,a12@0.15_0.29,a50@le0.02,a53@0.007_0.01,a7@0.18_0.27,a43@g0.3,a47@0.13_0.2,a27@g0.8,a11@0.29_0.43,a46@0.11_0.22,a4@0.08_0.16,a8@0.27_0.41,a36@g0.5,a45@0.14_0.29,a34@0.6_0.8
class@R,a2@le0.06,a3@le0.08,a20@g0.62,a36@0.4_0.58,a44@le0.14,a7@0.09_0.18,a45@le0.14,a1@le0.04,a51@0.01,a10@0.3_0.45,a46@le0.11,a35@g0.6,a11@0.16_0.29,a27@0.41_0.61,a9@0.15_0.29,a12@0.15_0.29,a50@le0.02,a53@0.007_0.01,a47@0.06_0.13,a8@0.14_0.27,a0@0.02_0.05,a48@0.03_0.07,a43@0.15_0.3,a4@0.08_0.16,a34@0.6_0.8
class@M,a2@le0.06,a3@le0.08,a20@g0.62,a12@0.29_0.43,a7@0.09_0.18,a0@le0.02,a1@le0.04,a44@0.14_0.28,a35@le0.2,a36@le0.2,a9@0.15_0.29,a10@0.16_0.31,a34@le0.21,a47@0.06_0.13,a8@0.14_0.27,a50@g0.02,a4@le0.08,a51@le0.01,a48@0.03_0.07,a53@le0.007,a27@g0.8,a11@0.29_0.43,a43@0.15_0.3,a46@0.11_0.22,a45@0.14_0.29
